tree_id,lon,lat,x,y
1139,-73.11828611615144,7.142306155645281,1105961.8239459074,1281674.10865432
1140,-73.12121307307946,7.14249845942882,1105638.4199310078,1281694.7065708826
1141,-73.12203351407402,7.142364630334106,1105547.8112868334,1281679.7161733843
1142,-73.11626850109239,7.140321727735172,1106185.1809161976,1281455.0822908734
1143,-73.11823706312965,7.142211685304718,1105967.264906158,1281663.670896062
1144,-73.11922233998457,7.141112434051996,1105858.6677811549,1281541.860036391
1145,-73.11815062906415,7.142209497730317,1105976.814346598,1281663.448816099
1146,-73.12144495350279,7.140948386438247,1105613.158329844,1281523.2053195043
1147,-73.1203789681264,7.139777614437755,1105731.193855282,1281393.9547810748
1148,-73.12270401358042,7.141349047798757,1105473.9696834313,1281567.2326721565
1149,-73.12093992789708,7.142139995884395,1105668.678332402,1281655.120817489
1150,-73.12234204314608,7.142140391240343,1105513.7775252652,1281654.8432175352
1151,-73.12031909318861,7.139812125464065,1105737.8007355863,1281397.7856604354
1152,-73.11805843476378,7.140148763222319,1105987.4741870891,1281435.5392541348
1153,-73.11813811103983,7.14001741554077,1105978.702026685,1281420.9930165624
1154,-73.12079889886657,7.142533239789306,1105684.1684131154,1281698.6484902247
1155,-73.1179571716246,7.140028082441814,1105998.6892276057,1281422.2144563587
1156,-73.11733054743851,7.141930208182347,1106067.478510775,1281632.746261223
1157,-73.12239543981507,7.140384144170597,1105508.2810450122,1281460.578769956
1158,-73.12163194411448,7.141654027335542,1105592.3383288847,1281601.210906486
1159,-73.12234482508823,7.142252836007464,1105513.44440525,1281667.2796954596
1160,-73.11706577435055,7.139728566266152,1106097.237232146,1281389.2911018531
